id,hashtag,timestamp,like_count,comments_count,engagement,hour,time_of_day,day_of_week,cluster
21794792128885763_7396757560,#GalaxyS25Edge,2025-03-22 13:00:00,279,12,291,13,afternoon,Saturday,0
60590896380406865_7406315022,#GalaxyS25Edge,2025-03-16 01:00:00,397,10,407,1,night,Sunday,1
33521461473117660_3410081700,#GalaxyS25Edge,2025-06-10 10:00:00,43,0,43,10,morning,Tuesday,0
55126925532700505_7872784144,#GalaxyS25Edge,2025-06-10 21:00:00,55,1,56,21,evening,Tuesday,0
02380114354519295_7372630910,#GalaxyS25Edge,2025-03-29 13:00:00,177,3,180,13,afternoon,Saturday,0
63450959727939178_5173415391,#GalaxyS25Edge,2025-05-17 09:00:00,358,13,371,9,morning,Saturday,0
37195973601880822_8352833114,#GalaxyS25Edge,2025-05-06 16:00:00,0,0,0,16,afternoon,Tuesday,0
29432201583122134_2544542475,#GalaxyS25Edge,2025-05-03 07:00:00,957,23,980,7,morning,Saturday,1
24962566184559472_0101337323,#GalaxyS25Edge,2025-03-30 00:00:00,511,10,521,0,night,Sunday,1
42049192453747154_4100659748,#GalaxyS25Edge,2025-06-03 18:00:00,1023,38,1061,18,evening,Tuesday,1
36946690129567349_9869449113,#GalaxyS25Edge,2025-04-05 10:00:00,0,11,11,10,morning,Saturday,0
34531795985142437_4724171764,#GalaxyS25Edge,2025-06-05 23:00:00,155,8,163,23,evening,Thursday,0
58997426230045637_0281127784,#GalaxyS25Edge,2025-05-17 22:00:00,934,0,934,22,evening,Saturday,1
34126906869019087_4637753595,#GalaxyS25Edge,2025-06-11 16:00:00,310,5,315,16,afternoon,Wednesday,0
15186293469108120_9503093597,#GalaxyS25Edge,2025-04-09 13:00:00,194,3,197,13,afternoon,Wednesday,0
36134825117798604_4230927035,#GalaxyS25Edge,2025-04-30 10:00:00,151,5,156,10,morning,Wednesday,0
51673721399832223_5177740822,#GalaxyS25Edge,2025-05-19 20:00:00,68,0,68,20,evening,Monday,0
20087431382144356_1220262482,#GalaxyS25Edge,2025-06-04 13:00:00,79,2,81,13,afternoon,Wednesday,0
14700292659204037_0839513923,#GalaxyS25Edge,2025-04-09 01:00:00,175,5,180,1,night,Wednesday,0
29793180736786374_5113680434,#GalaxyS25Edge,2025-05-29 19:00:00,94,4,98,19,evening,Thursday,0
13003804321370147_6498610728,#GalaxyS25Edge,2025-04-02 22:00:00,1610,56,1666,22,evening,Wednesday,2
81243910689593532_3346205338,#GalaxyS25Edge,2025-06-09 05:00:00,135,6,141,5,night,Monday,0
23133350787695869_9567140435,#GalaxyS25Edge,2025-05-06 03:00:00,106,2,108,3,night,Tuesday,0
40196074853045114_4438334074,#GalaxyS25Edge,2025-03-31 21:00:00,194,8,202,21,evening,Monday,0
07458320633452183_1161581899,#GalaxyS25Edge,2025-04-30 20:00:00,371,13,384,20,evening,Wednesday,1
78929942771972587_7381201430,#GalaxyS25Edge,2025-06-03 21:00:00,960,30,990,21,evening,Tuesday,1
26618228316433373_2698809089,#GalaxyS25Edge,2025-04-21 10:00:00,409,12,421,10,morning,Monday,1
81224418170089860_2874527543,#GalaxyS25Edge,2025-04-07 03:00:00,204,10,214,3,night,Monday,0
26594108033480333_2117970226,#GalaxyS25Edge,2025-05-14 01:00:00,0,4,4,1,night,Wednesday,0
75113344775609323_6007235486,#GalaxyS25Edge,2025-05-04 13:00:00,286,8,294,13,afternoon,Sunday,0
19358056599999337_0843711209,#GalaxyS25Edge,2025-03-18 23:00:00,153,3,156,23,evening,Tuesday,0
07835162809977896_5351171527,#GalaxyS25Edge,2025-04-26 14:00:00,152,3,155,14,afternoon,Saturday,0
79923572069171708_3012961083,#GalaxyS25Edge,2025-04-29 06:00:00,131,4,135,6,morning,Tuesday,0
49059053615779211_0449116840,#GalaxyS25Edge,2025-03-30 06:00:00,331,11,342,6,morning,Sunday,0
43521055555481391_0215502387,#GalaxyS25Edge,2025-05-16 20:00:00,493,12,505,20,evening,Friday,1
74064005437241261_9699818232,#GalaxyS25Edge,2025-03-15 00:00:00,861,29,890,0,night,Saturday,1
59213825924533934_0979578063,#GalaxyS25Edge,2025-06-05 20:00:00,513,14,527,20,evening,Thursday,1
42996463064253428_7996987772,#GalaxyS25Edge,2025-06-04 05:00:00,105,4,109,5,night,Wednesday,0
58098933077868923_4072164465,#GalaxyS25Edge,2025-03-18 18:00:00,446,14,460,18,evening,Tuesday,1
91544745286773676_5968711857,#GalaxyS25Edge,2025-03-29 20:00:00,165,6,171,20,evening,Saturday,0
57297259497173009_6283930489,#GalaxyS25Edge,2025-05-27 18:00:00,85,2,87,18,evening,Tuesday,0
49194176640394832_9648584312,#GalaxyS25Edge,2025-04-04 05:00:00,131,5,136,5,night,Friday,0
88635975292593147_4736163462,#GalaxyS25Edge,2025-05-16 09:00:00,1217,23,1240,9,morning,Friday,2
93509419161039198_6444216583,#GalaxyS25Edge,2025-05-21 14:00:00,89,3,92,14,afternoon,Wednesday,0
65637855365337921_4905490737,#GalaxyS25Edge,2025-04-30 11:00:00,213,6,219,11,morning,Wednesday,0
76294320582742665_3083891857,#GalaxyS25Edge,2025-04-04 19:00:00,18,0,18,19,evening,Friday,0
91485243113599872_0825289556,#GalaxyS25Edge,2025-03-29 05:00:00,840,25,865,5,night,Saturday,1
29131006431949047_1722253670,#GalaxyS25Edge,2025-05-06 22:00:00,197,7,204,22,evening,Tuesday,0
92199535363880846_3844163346,#GalaxyS25Edge,2025-05-07 14:00:00,179,4,183,14,afternoon,Wednesday,0
11482243999224296_0977231996,#GalaxyS25Edge,2025-03-17 07:00:00,159,3,162,7,morning,Monday,0
87386109054182783_8867181409,#GalaxyS25Edge,2025-05-23 22:00:00,240,12,252,22,evening,Friday,0
06306302648996080_9571456207,#GalaxyS25Edge,2025-04-05 20:00:00,235,4,239,20,evening,Saturday,0
47968338661733950_2851658679,#GalaxyS25Edge,2025-06-12 15:00:00,91,0,91,15,afternoon,Thursday,0
01123236626926478_5779316656,#GalaxyS25Edge,2025-04-25 12:00:00,215,8,223,12,afternoon,Friday,0
00877579951875278_0897837214,#GalaxyS25Edge,2025-06-12 18:00:00,106,0,106,18,evening,Thursday,0
21664083101710524_6534828365,#GalaxyS25Edge,2025-04-18 15:00:00,580,0,580,15,afternoon,Friday,1
74862765444143486_9484197280,#GalaxyS25Edge,2025-04-22 01:00:00,188,8,196,1,night,Tuesday,0
91060357434246973_0638877771,#GalaxyS25Edge,2025-05-08 03:00:00,142,6,148,3,night,Thursday,0
96719048008643094_5725741793,#GalaxyS25Edge,2025-03-18 10:00:00,120,2,122,10,morning,Tuesday,0
13983574402606662_9277263606,#GalaxyS25Edge,2025-04-02 23:00:00,265,11,276,23,evening,Wednesday,0
50752066574214659_9647845335,#GalaxyS25Edge,2025-05-26 04:00:00,323,13,336,4,night,Monday,0
71229676589405633_9861027471,#GalaxyS25Edge,2025-06-07 11:00:00,373,10,383,11,morning,Saturday,0
39344209089770514_1293100532,#GalaxyS25Edge,2025-04-19 13:00:00,55,1,56,13,afternoon,Saturday,0
29796877669985227_8682013904,#GalaxyS25Edge,2025-05-17 22:00:00,213,4,217,22,evening,Saturday,0
98308923876358882_5163958771,#GalaxyS25Edge,2025-04-01 13:00:00,126,5,131,13,afternoon,Tuesday,0
98488716989699016_5153002674,#GalaxyS25Edge,2025-03-20 10:00:00,581,10,591,10,morning,Thursday,1
90231818574448877_7627836312,#GalaxyS25Edge,2025-03-17 17:00:00,369,6,375,17,afternoon,Monday,0
22754670425817595_5397759959,#GalaxyS25Edge,2025-04-04 18:00:00,810,27,837,18,evening,Friday,1
03024129468332206_3632646972,#GalaxyS25Edge,2025-05-15 22:00:00,456,12,468,22,evening,Thursday,1
40963967520446366_0731773594,#GalaxyS25Edge,2025-03-27 10:00:00,583,17,600,10,morning,Thursday,1
36718911013375424_9189472014,#GalaxyS25Edge,2025-04-22 00:00:00,165,7,172,0,night,Tuesday,0
43942989441782590_1635001672,#GalaxyS25Edge,2025-04-04 08:00:00,880,17,897,8,morning,Friday,1
47163071360468995_5982175098,#GalaxyS25Edge,2025-06-01 22:00:00,96,2,98,22,evening,Sunday,0
60279396027752240_0274848432,#GalaxyS25Edge,2025-04-07 22:00:00,99,6,105,22,evening,Monday,0
22324991496163113_1031732275,#GalaxyS25Edge,2025-05-15 11:00:00,167,4,171,11,morning,Thursday,0
57970713118194106_4679891538,#GalaxyS25Edge,2025-04-21 10:00:00,167,7,174,10,morning,Monday,0
23722622794861774_4744362477,#GalaxyS25Edge,2025-05-03 06:00:00,372,13,385,6,morning,Saturday,1
10699691173916170_4861969685,#GalaxyS25Edge,2025-04-05 08:00:00,233,8,241,8,morning,Saturday,0
61716774970858117_0531954360,#GalaxyS25Edge,2025-04-21 00:00:00,373,7,380,0,night,Monday,0
43363680194669071_4692664567,#GalaxyS25Edge,2025-06-10 10:00:00,83,1,84,10,morning,Tuesday,0
97347122122021588_6320619761,#GalaxyS25Edge,2025-06-05 23:00:00,362,8,370,23,evening,Thursday,0
33175111286423167_0139541664,#GalaxyS25Edge,2025-05-30 14:00:00,210,2,212,14,afternoon,Friday,0
28950666077317928_2610574377,#GalaxyS25Edge,2025-05-04 23:00:00,141,5,146,23,evening,Sunday,0
49194806505349539_8808636447,#GalaxyS25Edge,2025-03-29 11:00:00,811,28,839,11,morning,Saturday,1
82055522121320921_8730480795,#GalaxyS25Edge,2025-05-18 06:00:00,183,3,186,6,morning,Sunday,0
82598752246562388_2690589189,#GalaxyS25Edge,2025-04-17 21:00:00,247,6,253,21,evening,Thursday,0
34011303354736791_6829255436,#GalaxyS25Edge,2025-04-10 17:00:00,297,0,297,17,afternoon,Thursday,0
28265344778384954_7330828825,#GalaxyS25Edge,2025-03-30 16:00:00,1221,24,1245,16,afternoon,Sunday,2
24832982703391295_4719431411,#GalaxyS25Edge,2025-04-17 22:00:00,201,7,208,22,evening,Thursday,0
31394939859486577_1620204527,#GalaxyS25Edge,2025-04-02 01:00:00,270,6,276,1,night,Wednesday,0
68946714073801587_1717676364,#GalaxyS25Edge,2025-04-18 04:00:00,382,12,394,4,night,Friday,1
77975130680261651_6142532722,#GalaxyS25Edge,2025-03-26 19:00:00,216,6,222,19,evening,Wednesday,0
60319578017569277_0206191007,#GalaxyS25Edge,2025-03-20 20:00:00,218,6,224,20,evening,Thursday,0
97270185950052975_6596128396,#GalaxyS25Edge,2025-03-24 18:00:00,978,31,1009,18,evening,Monday,1
03606739589837821_1976954060,#GalaxyS25Edge,2025-06-12 03:00:00,143,3,146,3,night,Thursday,0
80107545202487646_0036749024,#GalaxyS25Edge,2025-05-09 07:00:00,199,2,201,7,morning,Friday,0
88320397941861704_5212748114,#GalaxyS25Edge,2025-04-28 04:00:00,0,5,5,4,night,Monday,0
60214416934637976_8284611671,#GalaxyS25Edge,2025-05-02 00:00:00,470,19,489,0,night,Friday,1
00356532497248620_3613590805,#GalaxyS25Edge,2025-04-16 00:00:00,1014,32,1046,0,night,Wednesday,1
93992696694453619_3034817593,#GalaxyS25Edge,2025-05-18 00:00:00,74,3,77,0,night,Sunday,0
82531742917499590_7475245501,#GalaxyS25Edge,2025-06-11 17:00:00,340,12,352,17,afternoon,Wednesday,0
91501844429344902_0118529910,#GalaxyS25Edge,2025-04-18 19:00:00,142,4,146,19,evening,Friday,0
58500749043890086_0879153613,#GalaxyS25Edge,2025-04-06 00:00:00,0,6,6,0,night,Sunday,0
12839514247041834_3478006346,#GalaxyS25Edge,2025-03-23 10:00:00,195,5,200,10,morning,Sunday,0
11043344904060975_2395460911,#GalaxyS25Edge,2025-05-13 11:00:00,1200,40,1240,11,morning,Tuesday,2
61648536322506120_3681096855,#GalaxyS25Edge,2025-04-22 21:00:00,123,3,126,21,evening,Tuesday,0
98755695484976623_2563339299,#GalaxyS25Edge,2025-04-19 00:00:00,125,5,130,0,night,Saturday,0
05596876775647593_1912711353,#GalaxyS25Edge,2025-04-10 21:00:00,386,7,393,21,evening,Thursday,1
97285788441353873_6723670655,#GalaxyS25Edge,2025-03-30 15:00:00,170,4,174,15,afternoon,Sunday,0
34335460337330400_1101230548,#GalaxyS25Edge,2025-06-04 08:00:00,365,10,375,8,morning,Wednesday,0
05528384032238029_7451098969,#GalaxyS25Edge,2025-03-17 07:00:00,272,6,278,7,morning,Monday,0
88584755798256180_1355847331,#GalaxyS25Edge,2025-04-08 06:00:00,2007,62,2069,6,morning,Tuesday,2
66558683813410374_7359147795,#GalaxyS25Edge,2025-04-03 07:00:00,328,13,341,7,morning,Thursday,0
30926021166525743_2155697565,#GalaxyS25Edge,2025-05-01 10:00:00,1107,29,1136,10,morning,Thursday,2
87811451118798444_1192137377,#GalaxyS25Edge,2025-04-04 16:00:00,29,0,29,16,afternoon,Friday,0
62370394810780167_0101693960,#GalaxyS25Edge,2025-04-26 18:00:00,131,8,139,18,evening,Saturday,0
43780739658789203_1335452401,#GalaxyS25Edge,2025-03-31 04:00:00,83,1,84,4,night,Monday,0
06303543143686100_9649040671,#GalaxyS25Edge,2025-05-17 13:00:00,271,6,277,13,afternoon,Saturday,0
14381032225955868_0201953969,#GalaxyS25Edge,2025-04-10 04:00:00,129,1,130,4,night,Thursday,0
84076737134016309_6673289280,#GalaxyS25Edge,2025-05-29 23:00:00,1076,42,1118,23,evening,Thursday,1
12009855871318253_5669656829,#GalaxyS25Edge,2025-06-01 14:00:00,185,3,188,14,afternoon,Sunday,0
62581987627083562_0223767511,#GalaxyS25Edge,2025-04-12 12:00:00,162,1,163,12,afternoon,Saturday,0
83912780441016516_4496819600,#GalaxyS25Edge,2025-05-03 15:00:00,503,11,514,15,afternoon,Saturday,1
53486267297990407_0309532009,#GalaxyS25Edge,2025-04-28 15:00:00,554,0,554,15,afternoon,Monday,1
05437269121166741_0713618755,#GalaxyS25Edge,2025-06-03 21:00:00,835,25,860,21,evening,Tuesday,1
63959070408270005_2706534061,#GalaxyS25Edge,2025-04-23 07:00:00,507,12,519,7,morning,Wednesday,1
33453826791214217_6099098626,#GalaxyS25Edge,2025-04-07 11:00:00,428,8,436,11,morning,Monday,1
78271915258994137_9646259507,#GalaxyS25Edge,2025-04-11 04:00:00,182,0,182,4,night,Friday,0
61419546142579636_6424804852,#GalaxyS25Edge,2025-05-11 00:00:00,73,2,75,0,night,Sunday,0
76888209637216255_3761719043,#GalaxyS25Edge,2025-05-20 09:00:00,122,4,126,9,morning,Tuesday,0
32529999795223283_7733178765,#GalaxyS25Edge,2025-05-05 13:00:00,81,1,82,13,afternoon,Monday,0
23145483374181315_7906723453,#GalaxyS25Edge,2025-04-04 10:00:00,135,7,142,10,morning,Friday,0
32485127520198594_5030006802,#GalaxyS25Edge,2025-05-17 03:00:00,186,6,192,3,night,Saturday,0
72210424831624379_8924701179,#GalaxyS25Edge,2025-04-23 05:00:00,53,3,56,5,night,Wednesday,0
99743716637538041_1579255162,#GalaxyS25Edge,2025-04-24 15:00:00,250,11,261,15,afternoon,Thursday,0
07544974344937469_4793166331,#GalaxyS25Edge,2025-04-09 17:00:00,321,9,330,17,afternoon,Wednesday,0
14465975121307848_3717507210,#GalaxyS25Edge,2025-05-07 08:00:00,294,11,305,8,morning,Wednesday,0
79822914586644923_4758053809,#GalaxyS25Edge,2025-05-05 03:00:00,185,6,191,3,night,Monday,0
27078105459037320_7614869131,#GalaxyS25Edge,2025-03-20 20:00:00,115,3,118,20,evening,Thursday,0
08236383178193552_6016001477,#GalaxyS25Edge,2025-03-31 12:00:00,150,5,155,12,afternoon,Monday,0
14567333960003074_7047728814,#GalaxyS25Edge,2025-05-17 16:00:00,91,3,94,16,afternoon,Saturday,0
74392689895962108_4873956138,#GalaxyS25Edge,2025-05-06 00:00:00,38,0,38,0,night,Tuesday,0
12711085334491509_4214222763,#GalaxyS25Edge,2025-04-13 13:00:00,108,3,111,13,afternoon,Sunday,0
05292326723498353_3184182795,#GalaxyS25Edge,2025-05-06 08:00:00,576,21,597,8,morning,Tuesday,1
36790483185231984_7484337993,#GalaxyS25Edge,2025-04-05 00:00:00,582,15,597,0,night,Saturday,1
08579183166330467_8798255533,#GalaxyS25Edge,2025-05-23 22:00:00,46,3,49,22,evening,Friday,0
52704434982273761_9377030891,#GalaxyS25Edge,2025-03-16 00:00:00,108,1,109,0,night,Sunday,0
77791510079533137_2421437808,#GalaxyS25Edge,2025-04-30 00:00:00,81,4,85,0,night,Wednesday,0
89014900235019726_5105593168,#GalaxyS25Edge,2025-04-16 04:00:00,406,4,410,4,night,Wednesday,1
71167320730328986_6481385433,#GalaxyS25Edge,2025-04-01 16:00:00,770,20,790,16,afternoon,Tuesday,1
98400610764745808_8799631640,#GalaxyS25Edge,2025-05-12 15:00:00,121,7,128,15,afternoon,Monday,0
72288642706517679_5089992151,#GalaxyS25Edge,2025-05-08 04:00:00,709,30,739,4,night,Thursday,1
74092622877541214_6177832782,#GalaxyS25Edge,2025-04-27 03:00:00,97,0,97,3,night,Sunday,0
74418788585939083_6007302553,#GalaxyS25Edge,2025-05-29 04:00:00,140,6,146,4,night,Thursday,0
17455950606572760_5273229909,#GalaxyS25Edge,2025-04-22 07:00:00,46,0,46,7,morning,Tuesday,0
91287802327535332_9810102629,#GalaxyS25Edge,2025-03-18 06:00:00,327,12,339,6,morning,Tuesday,0
03694557598881813_2268126061,#GalaxyS25Edge,2025-06-08 04:00:00,63,2,65,4,night,Sunday,0
66644411776772854_8502338062,#GalaxyS25Edge,2025-04-06 08:00:00,49,4,53,8,morning,Sunday,0
57210238112402883_8728649949,#GalaxyS25Edge,2025-03-23 21:00:00,615,16,631,21,evening,Sunday,1
72368565323949942_9372411336,#GalaxyS25Edge,2025-06-10 18:00:00,845,26,871,18,evening,Tuesday,1
43852584680666775_7992622531,#GalaxyS25Edge,2025-04-29 17:00:00,100,2,102,17,afternoon,Tuesday,0
29376447139806618_6448878900,#GalaxyS25Edge,2025-06-07 01:00:00,67,2,69,1,night,Saturday,0
17308424800784182_6941070798,#GalaxyS25Edge,2025-04-20 14:00:00,814,28,842,14,afternoon,Sunday,1
93238719886169497_0518349330,#GalaxyS25Edge,2025-04-24 19:00:00,98,2,100,19,evening,Thursday,0
41408648976607425_8868145537,#GalaxyS25Edge,2025-04-01 04:00:00,337,10,347,4,night,Tuesday,0
79421475878835743_1271527534,#GalaxyS25Edge,2025-05-19 07:00:00,333,0,333,7,morning,Monday,0
40509310951013408_4547788100,#GalaxyS25Edge,2025-05-27 21:00:00,453,11,464,21,evening,Tuesday,1
61031998269308175_4143343141,#GalaxyS25Edge,2025-04-02 05:00:00,178,4,182,5,night,Wednesday,0
01873439135518714_3952701941,#GalaxyS25Edge,2025-05-07 19:00:00,133,7,140,19,evening,Wednesday,0
49976592829384682_0131618166,#GalaxyS25Edge,2025-05-12 06:00:00,184,8,192,6,morning,Monday,0
48189386042008905_5663414947,#GalaxyS25Edge,2025-05-11 15:00:00,285,9,294,15,afternoon,Sunday,0
61802541401787933_0012837978,#GalaxyS25Edge,2025-05-08 21:00:00,27,3,30,21,evening,Thursday,0
13248675687028316_4260292965,#GalaxyS25Edge,2025-05-29 21:00:00,380,11,391,21,evening,Thursday,1
71731411048592317_9467856795,#GalaxyS25Edge,2025-04-08 01:00:00,350,7,357,1,night,Tuesday,0
49869464396316008_7034974186,#GalaxyS25Edge,2025-04-06 15:00:00,36,0,36,15,afternoon,Sunday,0
20936252542793023_3585191386,#GalaxyS25Edge,2025-04-04 00:00:00,46,1,47,0,night,Friday,0
80553041974037149_2579617505,#GalaxyS25Edge,2025-05-09 11:00:00,840,26,866,11,morning,Friday,1
32299784105283166_6900146761,#GalaxyS25Edge,2025-06-02 16:00:00,478,18,496,16,afternoon,Monday,1
83496750251953387_1161572402,#GalaxyS25Edge,2025-04-30 18:00:00,871,37,908,18,evening,Wednesday,1
33210137072575575_4381543853,#GalaxyS25Edge,2025-06-10 22:00:00,179,8,187,22,evening,Tuesday,0
66310293112319045_5989595895,#GalaxyS25Edge,2025-03-26 18:00:00,78,5,83,18,evening,Wednesday,0
88157635969628459_2804718444,#GalaxyS25Edge,2025-04-01 19:00:00,203,3,206,19,evening,Tuesday,0
83052563042170289_7154888384,#GalaxyS25Edge,2025-04-18 18:00:00,247,7,254,18,evening,Friday,0
00372345469760183_8495760819,#GalaxyS25Edge,2025-03-15 19:00:00,845,21,866,19,evening,Saturday,1
38041224563078733_1145690412,#GalaxyS25Edge,2025-04-19 09:00:00,261,5,266,9,morning,Saturday,0
74985171271039498_8665307680,#GalaxyS25Edge,2025-03-28 12:00:00,116,2,118,12,afternoon,Friday,0
78314186417865487_2074031143,#GalaxyS25Edge,2025-03-27 04:00:00,243,5,248,4,night,Thursday,0
80590509783403630_9365385888,#GalaxyS25Edge,2025-03-18 07:00:00,75,2,77,7,morning,Tuesday,0
34313419012358090_2076195717,#GalaxyS25Edge,2025-03-25 18:00:00,175,3,178,18,evening,Tuesday,0
52594296006367517_1229224113,#GalaxyS25Edge,2025-03-22 02:00:00,138,6,144,2,night,Saturday,0
64632707603280233_9641538913,#GalaxyS25Edge,2025-04-10 21:00:00,54,1,55,21,evening,Thursday,0
73073087317055812_8426691986,#GalaxyS25Edge,2025-04-02 18:00:00,421,13,434,18,evening,Wednesday,1
79496948568461640_2441939737,#GalaxyS25Edge,2025-04-18 06:00:00,93,2,95,6,morning,Friday,0
47346747258625116_8937504071,#GalaxyS25Edge,2025-05-22 07:00:00,313,9,322,7,morning,Thursday,0
34017048375615695_4662289767,#GalaxyS25Edge,2025-06-01 16:00:00,107,3,110,16,afternoon,Sunday,0
52688999552926885_6565592591,#GalaxyS25Edge,2025-05-22 17:00:00,233,7,240,17,afternoon,Thursday,0
04468862090450878_3681499452,#GalaxyS25Edge,2025-05-17 10:00:00,56,2,58,10,morning,Saturday,0
29220939728874782_9008473289,#GalaxyS25Edge,2025-04-25 13:00:00,132,7,139,13,afternoon,Friday,0
73563477541080101_4757961490,#GalaxyS25Edge,2025-04-17 19:00:00,31,1,32,19,evening,Thursday,0
37408787100736537_2463236958,#GalaxyS25Edge,2025-03-19 19:00:00,379,13,392,19,evening,Wednesday,1
77944064344372789_4577861811,#GalaxyS25Edge,2025-03-26 22:00:00,0,15,15,22,evening,Wednesday,0
95836911252689585_6406093515,#GalaxyS25Edge,2025-04-09 00:00:00,447,13,460,0,night,Wednesday,1
46958957442465360_1038161267,#GalaxyS25Edge,2025-04-14 08:00:00,87,3,90,8,morning,Monday,0
56716306009561148_8808077166,#GalaxyS25Edge,2025-06-06 14:00:00,389,7,396,14,afternoon,Friday,1
71395049235211579_3907427532,#GalaxyS25Edge,2025-03-16 06:00:00,292,0,292,6,morning,Sunday,0
02636638208575571_0931076139,#GalaxyS25Edge,2025-05-23 23:00:00,83,3,86,23,evening,Friday,0
33891669324940756_7881349122,#GalaxyS25Edge,2025-06-05 15:00:00,243,7,250,15,afternoon,Thursday,0
66960747282547057_1192289436,#GalaxyS25Edge,2025-03-22 01:00:00,546,14,560,1,night,Saturday,1
69022032323047063_6565284115,#GalaxyS25Edge,2025-04-29 18:00:00,0,7,7,18,evening,Tuesday,0
25159039976677654_1441714272,#GalaxyS25Edge,2025-04-23 00:00:00,288,11,299,0,night,Wednesday,0
73790522408115869_1278612434,#GalaxyS25Edge,2025-04-02 09:00:00,91,0,91,9,morning,Wednesday,0
59557817708258393_7440891876,#GalaxyS25Edge,2025-04-15 22:00:00,845,33,878,22,evening,Tuesday,1
91702545584538039_6634315160,#GalaxyS25Edge,2025-04-29 23:00:00,133,2,135,23,evening,Tuesday,0
69484974248628956_2830414504,#GalaxyS25Edge,2025-04-21 11:00:00,121,4,125,11,morning,Monday,0
14507051810448603_4717466957,#GalaxyS25Edge,2025-04-17 09:00:00,942,23,965,9,morning,Thursday,1
73222767219870794_0704314583,#GalaxyS25Edge,2025-05-12 14:00:00,105,1,106,14,afternoon,Monday,0
09796840720996553_7841939437,#GalaxyS25Edge,2025-05-09 08:00:00,347,14,361,8,morning,Friday,0
93282337337293447_2787238949,#GalaxyS25Edge,2025-05-24 05:00:00,75,5,80,5,night,Saturday,0
26430525737346820_6689319912,#GalaxyS25Edge,2025-05-30 02:00:00,53,0,53,2,night,Friday,0
20266961366831933_5513751427,#GalaxyS25Edge,2025-04-05 11:00:00,123,4,127,11,morning,Saturday,0
48866660143950030_2732733490,#GalaxyS25Edge,2025-03-17 20:00:00,861,23,884,20,evening,Monday,1
34010602883924780_2578980587,#GalaxyS25Edge,2025-05-22 18:00:00,334,9,343,18,evening,Thursday,0
74149470873053293_8198089238,#GalaxyS25Edge,2025-04-09 06:00:00,0,8,8,6,morning,Wednesday,0
74748336824367702_7238078599,#GalaxyS25Edge,2025-04-29 00:00:00,125,1,126,0,night,Tuesday,0
56520974612681704_9546761229,#GalaxyS25Edge,2025-03-21 08:00:00,386,13,399,8,morning,Friday,1
91950058442724754_1273382389,#GalaxyS25Edge,2025-04-30 01:00:00,174,7,181,1,night,Wednesday,0
55138076257119593_7880164560,#GalaxyS25Edge,2025-05-26 10:00:00,17,0,17,10,morning,Monday,0
11818035247672796_5693631141,#GalaxyS25Edge,2025-04-09 14:00:00,0,14,14,14,afternoon,Wednesday,0
42233051833287213_8172544595,#GalaxyS25Edge,2025-05-19 17:00:00,11,0,11,17,afternoon,Monday,0
78132003206446828_7485315768,#GalaxyS25Edge,2025-05-03 04:00:00,1179,33,1212,4,night,Saturday,2
27354362302847976_4685659892,#GalaxyS25Edge,2025-06-05 03:00:00,622,12,634,3,night,Thursday,1
79600972052041099_9054592653,#GalaxyS25Edge,2025-03-23 10:00:00,318,14,332,10,morning,Sunday,0
19134772975407369_8625901014,#GalaxyS25Edge,2025-06-02 22:00:00,462,17,479,22,evening,Monday,1
44321696386148251_9806506803,#GalaxyS25Edge,2025-04-08 10:00:00,150,8,158,10,morning,Tuesday,0
95127873537133960_7928088528,#GalaxyS25Edge,2025-04-30 21:00:00,306,5,311,21,evening,Wednesday,0
86041000300818447_0208063677,#GalaxyS25Edge,2025-05-30 02:00:00,483,17,500,2,night,Friday,1
13489424975443374_6714770404,#GalaxyS25Edge,2025-05-15 00:00:00,167,9,176,0,night,Thursday,0
72892923297977430_6285638504,#GalaxyS25Edge,2025-04-02 17:00:00,269,6,275,17,afternoon,Wednesday,0
55897674857918609_4628310605,#GalaxyS25Edge,2025-05-17 16:00:00,57,3,60,16,afternoon,Saturday,0
96807967107781183_0325569001,#GalaxyS25Edge,2025-04-21 13:00:00,169,3,172,13,afternoon,Monday,0
85998692113344505_7896855926,#GalaxyS25Edge,2025-05-24 07:00:00,139,1,140,7,morning,Saturday,0
02265189212939261_6813745168,#GalaxyS25Edge,2025-06-11 13:00:00,52,0,52,13,afternoon,Wednesday,0
77862477852416683_1949531107,#GalaxyS25Edge,2025-04-28 01:00:00,95,1,96,1,night,Monday,0
37445025379995070_8418337085,#GalaxyS25Edge,2025-05-02 11:00:00,147,5,152,11,morning,Friday,0
88100365805546327_6279817913,#GalaxyS25Edge,2025-05-16 19:00:00,229,7,236,19,evening,Friday,0
50927304887393790_4102782263,#GalaxyS25Edge,2025-04-09 06:00:00,203,6,209,6,morning,Wednesday,0
17036543225898466_5194669098,#GalaxyS25Edge,2025-04-14 04:00:00,470,14,484,4,night,Monday,1
83869974472358659_0287034797,#GalaxyS25Edge,2025-03-15 10:00:00,51,1,52,10,morning,Saturday,0
40590907870729262_0467833548,#GalaxyS25Edge,2025-04-12 22:00:00,335,15,350,22,evening,Saturday,0
04950699429704661_7858742332,#GalaxyS25Edge,2025-05-07 22:00:00,182,3,185,22,evening,Wednesday,0
05043034056493511_0939754702,#GalaxyS25Edge,2025-06-03 12:00:00,282,7,289,12,afternoon,Tuesday,0
58579279877718429_8659500018,#GalaxyS25Edge,2025-05-04 17:00:00,28,0,28,17,afternoon,Sunday,0
